Date,Open,High,Low,Close,Adj Close,Volume
2021-09-23,37271.320313,38274.554688,36877.667969,38240.878906,38240.878906,29168511933
2021-09-24,38240.203125,38415.476563,34920.031250,36550.960938,36550.960938,36550615442
2021-09-25,36551.933594,36685.914063,35631.027344,36447.292969,36447.292969,26966250911
2021-09-26,36451.589844,37477.656250,34853.335938,36858.828125,36858.828125,26155402187
2021-09-27,36880.707031,37792.996094,36074.257813,36112.015625,36112.015625,26488265626
2021-09-28,36082.230469,36578.738281,35026.082031,35113.835938,35113.835938,25855347638
2021-09-29,35139.882813,36501.917969,34946.441406,35828.773438,35828.773438,26379448455
2021-09-30,35817.484375,38067.214844,35731.652344,37835.902344,37835.902344,26906818025
2021-10-01,37858.234375,41776.980469,37424.382813,41501.777344,41501.777344,36959492526
2021-10-02,41519.480469,41644.195313,40939.890625,41152.062500,41152.062500,26405455522
2021-10-03,41124.929688,42376.156250,40674.054688,41527.535156,41527.535156,22950548222
2021-10-04,41535.253906,42535.843750,40473.238281,42279.281250,42279.281250,28738204927
2021-10-05,42332.707031,44701.359375,42237.531250,44425.191406,44425.191406,30936829914
2021-10-06,44400.917969,48092.617188,43739.535156,47910.851563,47910.851563,42435587147
2021-10-07,47891.097656,47891.097656,46308.523438,46546.964844,46546.964844,31842075157
2021-10-08,46543.644531,48419.515625,46490.472656,46648.671875,46648.671875,30081144601
2021-10-09,46615.769531,47879.667969,46447.527344,47508.265625,47508.265625,28081699148
2021-10-10,47494.953125,48723.902344,46899.835938,47357.207031,47357.207031,34176954639
2021-10-11,47324.820313,50008.027344,47119.632813,49755.960938,49755.960938,36904742451
2021-10-12,49792.347656,49838.777344,47242.480469,48601.886719,48601.886719,35630095368
2021-10-13,48599.457031,49756.468750,47064.277344,49497.367188,49497.367188,35944622965
2021-10-14,49472.996094,50443.347656,49136.925781,49455.808594,49455.808594,31591335859
2021-10-15,49476.839844,54100.472656,49035.863281,53099.589844,53099.589844,44639142500
2021-10-16,53113.019531,53686.265625,51903.152344,52494.601563,52494.601563,29527448010
2021-10-17,52490.699219,53143.308594,51034.914063,53079.347656,53079.347656,25035394378
2021-10-18,53075.195313,54052.417969,51725.234375,53408.671875,53408.671875,32768426725
2021-10-19,53423.382813,55387.925781,52881.781250,55238.773438,55238.773438,34788514253
2021-10-20,55258.195313,57457.261719,54619.558594,56634.062500,56634.062500,35004469846
2021-10-21,56642.125000,57214.132813,53432.027344,53515.742188,53515.742188,39492048235
2021-10-22,53539.585938,54746.941406,51720.335938,52123.003906,52123.003906,33007497760
2021-10-23,52125.031250,53026.136719,51379.496094,52734.601563,52734.601563,23091004859
2021-10-24,52712.890625,52830.964844,51231.187500,52347.996094,52347.996094,23468371588
2021-10-25,52316.289063,54906.253906,52119.687500,54303.453125,54303.453125,26759780838
2021-10-26,54297.367188,54507.089844,51741.355469,52053.449219,52053.449219,30077143516
2021-10-27,52043.277344,52939.003906,50162.480469,50421.937500,50421.937500,37639952956
2021-10-28,50411.882813,53186.023438,49810.277344,51892.304688,51892.304688,38739882231
2021-10-29,51894.648438,54531.996094,51632.074219,53825.324219,53825.324219,31880097022
2021-10-30,53835.179688,53913.707031,52692.574219,53531.980469,53531.980469,27815652165
2021-10-31,53498.816406,53979.464844,51994.210938,53060.582031,53060.582031,27898987362
2021-11-01,53061.871094,53961.042969,51686.597656,52591.960938,52591.960938,31165444999
2021-11-02,52556.480469,55465.687500,52312.246094,54603.773438,54603.773438,32598888626
2021-11-03,54627.898438,54845.921875,52820.171875,54214.628906,54214.628906,31101912716
2021-11-04,54190.312500,54351.234375,52647.949219,53180.636719,53180.636719,28225688676
2021-11-05,53187.429688,54139.523438,52592.558594,52915.761719,52915.761719,26494469926
2021-11-06,52866.589844,53318.316406,52083.062500,53263.601563,53263.601563,25187135416
2021-11-07,53287.355469,54741.937500,53181.367188,54741.937500,54741.937500,21374622401
2021-11-08,54756.703125,58408.390625,54756.703125,58305.039063,58305.039063,35488274443
2021-11-09,58290.289063,59153.058594,57269.132813,57763.738281,57763.738281,36534106723
2021-11-10,57747.789063,59496.148438,55065.328125,56588.421875,56588.421875,42427739382
2021-11-11,56574.195313,57220.968750,55921.488281,56736.261719,56736.261719,31343096595
2021-11-12,56661.152344,57222.570313,54445.742188,56061.515625,56061.515625,31532134995
2021-11-13,56063.421875,56725.394531,55316.828125,56335.539063,56335.539063,26629356281
2021-11-14,56323.167969,57244.425781,55581.085938,57219.656250,57219.656250,21957336627
2021-11-15,57267.246094,57891.781250,55891.988281,55914.402344,55914.402344,26883766644
2021-11-16,56058.085938,56058.085938,51952.140625,53146.445313,53146.445313,41382286062
2021-11-17,53127.339844,53709.925781,51727.152344,53339.003906,53339.003906,34616617571
2021-11-18,53332.042969,53811.976563,49726.468750,50086.531250,50086.531250,36405348273
2021-11-19,50046.062500,51562.835938,49053.816406,51492.027344,51492.027344,34289056107
2021-11-20,51488.042969,53033.878906,50916.281250,52889.746094,52889.746094,27132088068
2021-11-21,52919.257813,53161.941406,51934.437500,52087.062500,52087.062500,23168441582
2021-11-22,52066.105469,52559.125000,49562.796875,50071.628906,50071.628906,31166066807
2021-11-23,50085.210938,51445.257813,49416.910156,51188.464844,51188.464844,33331102310
2021-11-24,51185.597656,51405.656250,49940.398438,50235.796875,50235.796875,32700833644
2021-11-25,51025.738281,52950.410156,51002.730469,51096.460938,51096.460938,30585799415
2021-11-26,52600.238281,52793.203125,47323.101563,47323.101563,47323.101563,36935280493
2021-11-27,47470.332031,48877.425781,47410.195313,48423.203125,48423.203125,26997217218
2021-11-28,48421.386719,50827.242188,47329.261719,50696.085938,50696.085938,24898768129
2021-11-29,50734.558594,52219.007813,50321.472656,51189.449219,51189.449219,28665350260
2021-11-30,51210.300781,51991.242188,49508.781250,50313.386719,50313.386719,32399262570
2021-12-01,50227.371094,52107.593750,49983.929688,50560.609375,50560.609375,32562962375
2021-12-02,50549.601563,50583.859375,49311.750000,49953.894531,49953.894531,28639661363
2021-12-03,49981.621094,50839.183594,46423.781250,47371.308594,47371.308594,35166512180
2021-12-04,47485.878906,47642.140625,37893.531250,43486.582031,43486.582031,54256406273
2021-12-05,43487.304688,43988.125000,42299.375000,43672.867188,43672.867188,32906421504
2021-12-06,43712.347656,45136.082031,41835.867188,44827.585938,44827.585938,33417159033
2021-12-07,44826.882813,46178.332031,44523.503906,44974.980469,44974.980469,29873995242
2021-12-08,44946.207031,45188.109375,43256.894531,44519.976563,44519.976563,25104855062
2021-12-09,44471.746094,44787.503906,41934.921875,42211.375000,42211.375000,26212546684
2021-12-10,42184.832031,44288.554688,41545.859375,41739.886719,41739.886719,27358744220
2021-12-11,41758.730469,43702.562500,41473.988281,43617.996094,43617.996094,22776228252
2021-12-12,43611.234375,44821.808594,43055.429688,44292.691406,44292.691406,19396796672
2021-12-13,44307.195313,44382.273438,40644.062500,41421.281250,41421.281250,28507891159
2021-12-14,41396.765625,43013.816406,41143.710938,41405.488281,41405.488281,30769104303
2021-12-15,42975.203125,43813.046875,41480.968750,43307.628906,43307.628906,32364951353
2021-12-16,43310.945313,43746.671875,41949.871094,42055.492188,42055.492188,24058853189
2021-12-17,42045.171875,42383.761719,40375.589844,41104.570313,41104.570313,29272501838
2021-12-18,41119.792969,42094.167969,40567.476563,41680.417969,41680.417969,23219129040
2021-12-19,41684.949219,42784.414063,41372.750000,41542.992188,41542.992188,22372971358
2021-12-20,41543.039063,42023.425781,40365.480469,41569.914063,41569.914063,27454692665
2021-12-21,41575.058594,43688.652344,41408.410156,43354.804688,43354.804688,23969764820
2021-12-22,43355.234375,43932.410156,42874.914063,42933.625000,42933.625000,21584876672
2021-12-23,42931.710938,45285.339844,42421.753906,44849.703125,44849.703125,24925551041
2021-12-24,44868.703125,45774.117188,44604.046875,44886.011719,44886.011719,21521666976
2021-12-25,44914.910156,45199.019531,44368.910156,44539.500000,44539.500000,16807813795
2021-12-26,44538.468750,45242.851563,43757.652344,44871.050781,44871.050781,18514119911
2021-12-27,44864.953125,45876.656250,44609.058594,44697.410156,44697.410156,21469713513
2021-12-28,44732.222656,44732.222656,41924.261719,42064.882813,42064.882813,29549879026
2021-12-29,42095.835938,42554.261719,40696.171875,40885.140625,40885.140625,26452243764
2021-12-30,40925.542969,42321.101563,40583.375000,41666.917969,41666.917969,23569055197
2021-12-31,41659.187500,42793.972656,40254.160156,40712.718750,40712.718750,32507766322
2022-01-01,40717.378906,42049.867188,40696.929688,41926.339844,41926.339844,21613129995
2022-01-02,41921.167969,42097.429688,41196.710938,41629.800781,41629.800781,24577311974
2022-01-03,41628.324219,41849.964844,40575.277344,41105.722656,41105.722656,29261479130
2022-01-04,41106.375000,41956.500000,40554.570313,40677.875000,40677.875000,37661970660
2022-01-05,40679.453125,41486.542969,37839.750000,38520.269531,38520.269531,32580817996
2022-01-06,38517.183594,38691.019531,37721.003906,38203.507813,38203.507813,26738382071
2022-01-07,38196.996094,38196.996094,36222.503906,36575.898438,36575.898438,74103034014
2022-01-08,36579.035156,37170.082031,35799.898438,36734.382813,36734.382813,24704118680
2022-01-09,36735.074219,37580.796875,36386.011719,36914.773438,36914.773438,18755603984
2022-01-10,36913.566406,37231.550781,35228.761719,36912.199219,36912.199219,28335773331
2022-01-11,36910.648438,37828.117188,36550.128906,37599.601563,37599.601563,23163434090
2022-01-12,37605.167969,38559.484375,37401.820313,38415.820313,38415.820313,29282229408
2022-01-13,38413.757813,38574.167969,37053.214844,37175.289063,37175.289063,41626348816
2022-01-14,37181.660156,37969.273438,36655.234375,37756.070313,37756.070313,20654206193
2022-01-15,37757.996094,38303.558594,37378.800781,37824.132813,37824.132813,16093613422
2022-01-16,37819.441406,38051.382813,37398.062500,37800.527344,37800.527344,15695843306
2022-01-17,37804.242188,37857.531250,36531.257813,37028.761719,37028.761719,19010103713
2022-01-18,37028.343750,37549.371094,36422.046875,37403.785156,37403.785156,19787042903
2022-01-19,37402.378906,37446.664063,36389.531250,36800.882813,36800.882813,20356996522
2022-01-20,36800.617188,38251.648438,35950.992188,35957.707031,35957.707031,18015822473
2022-01-21,35974.667969,36321.812500,31548.890625,32135.849609,32135.849609,37913565556
2022-01-22,32148.429688,32339.902344,30277.660156,30877.941406,30877.941406,35006840731
2022-01-23,30893.021484,32121.720703,30654.947266,31986.818359,31986.818359,22941168169
2022-01-24,31985.873047,32899.058594,29323.492188,32369.328125,32369.328125,36963489637
2022-01-25,32369.750000,33179.371094,31627.011719,32693.353516,32693.353516,23381125046
2022-01-26,32690.267578,34411.113281,32362.683594,32783.683594,32783.683594,27866393735
2022-01-27,32774.574219,33333.339844,31971.115234,33324.285156,33324.285156,22469772280
2022-01-28,33315.500000,34046.199219,32534.775391,33889.109375,33889.109375,19946207246
2022-01-29,33885.863281,34599.398438,33550.203125,34206.476563,34206.476563,15421617548
2022-01-30,34218.800781,34334.972656,33595.703125,33999.804688,33999.804688,13130518444
2022-01-31,34002.207031,34406.035156,32919.343750,34270.417969,34270.417969,18464920256
2022-02-01,34269.203125,34795.570313,33847.980469,34367.761719,34367.761719,17997198255
2022-02-02,34368.152344,34456.867188,32579.468750,32702.763672,32702.763672,16952016995
2022-02-03,32695.525391,32490.472656,32245.677734,32490.472656,32490.472656,16257683635
2022-02-04,32485.804688,36271.488281,32399.468750,36247.984375,36247.984375,25689419035
2022-02-05,36248.515625,36550.441406,35843.781250,36195.832031,36195.832031,17165326511
2022-02-06,36195.792969,37100.550781,36024.414063,37026.605469,37026.605469,14092260820
2022-02-07,37021.671875,38824.988281,36446.972656,38316.410156,38316.410156,25032982080
2022-02-08,38328.968750,39677.515625,37478.902344,38630.597656,38630.597656,28964685523
2022-02-09,38611.558594,39157.175781,37834.035156,38821.855469,38821.855469,20353471281
2022-02-10,38829.734375,39776.269531,38122.812500,38176.585938,38176.585938,28166430696
2022-02-11,38181.859375,38463.324219,37102.066406,37360.546875,37360.546875,23746750515
2022-02-12,37364.386719,37877.898438,36873.539063,37218.812500,37218.812500,15992873039
2022-02-13,37211.851563,37614.031250,36960.207031,37131.113281,37131.113281,12971654871
2022-02-14,37095.812500,37829.574219,36708.257813,37667.152344,37667.152344,18421695035
2022-02-15,37666.750000,39328.816406,37562.964844,39255.910156,39255.910156,20010215311
2022-02-16,39258.617188,39258.617188,38221.988281,38654.785156,38654.785156,17403191304
2022-02-17,38632.988281,38791.558594,35424.960938,35673.937500,35673.937500,23097378235
2022-02-18,35686.363281,35996.578125,35031.054688,35356.636719,35356.636719,20588144724
2022-02-19,35352.265625,35699.246094,35075.843750,35437.171875,35437.171875,12132567474
2022-02-20,35433.589844,35435.171875,33679.304688,33958.773438,33958.773438,16206118505
2022-02-21,33951.554688,34667.105469,32661.080078,32783.445313,32783.445313,25890903370
2022-02-22,32777.691406,33859.285156,32298.251953,33795.613281,33795.613281,22503160806
2022-02-23,33794.953125,34485.175781,32917.582031,32988.855469,32988.855469,19325527663
2022-02-24,32972.929688,34756.035156,30687.863281,34253.406250,34253.406250,41447823409
2022-02-25,34254.421875,35321.277344,34100.886719,34782.894531,34782.894531,23545866817
2022-02-26,34781.886719,35484.625000,34329.031250,34692.289063,34692.289063,15496410516
2022-02-27,34686.566406,35290.046875,33453.753906,33728.535156,33728.535156,20974356939
2022-02-28,33725.152344,39005.664063,33551.863281,38516.011719,38516.011719,31825285237
2022-03-01,38517.144531,40115.804688,38354.296875,39842.839844,39842.839844,29175246439
2022-03-02,39845.515625,40631.078125,39156.929688,39526.875000,39526.875000,26261591224
2022-03-03,39527.843750,39650.500000,37882.171875,38362.707031,38362.707031,22562810870
2022-03-04,38368.445313,38394.519531,35488.878906,35806.679688,35806.679688,26089308598
2022-03-05,35816.601563,36198.925781,35476.800781,36057.167969,36057.167969,15535392023
2022-03-06,36060.476563,36276.429688,34952.539063,35332.976563,35332.976563,18158720424
2022-03-07,35341.546875,36295.250000,34336.878906,35027.582031,35027.582031,26270330758
2022-03-08,35025.617188,35897.730469,34939.015625,35545.898438,35545.898438,23652979647
2022-03-09,35550.988281,38442.476563,35516.558594,37912.933594,37912.933594,29154369205
2022-03-10,37904.933594,38005.414063,35103.230469,35809.015625,35809.015625,28218727367
2022-03-11,35811.296875,36374.964844,34878.101563,35546.050781,35546.050781,24156936348
2022-03-12,35545.582031,36016.660156,35525.492188,35645.957031,35645.957031,13392381380
2022-03-13,35628.285156,35925.722656,34529.175781,34623.734375,34623.734375,15826202787
2022-03-14,34620.675781,36325.718750,34490.382813,36248.871094,36248.871094,22226440234
2022-03-15,36246.578125,36323.902344,34901.867188,35870.046875,35870.046875,21823596407
2022-03-16,35867.117188,37790.824219,35582.097656,37329.640625,37329.640625,35944190360
2022-03-17,37326.839844,37422.855469,36835.601563,36895.964844,36895.964844,19829990296
2022-03-18,36890.074219,38172.761719,36513.085938,37777.125000,37777.125000,31107938571
2022-03-19,37771.246094,38242.910156,37597.746094,38129.128906,38129.128906,17771796430
2022-03-20,38129.808594,38174.777344,37057.394531,37353.039063,37353.039063,18227385445
2022-03-21,37351.507813,37560.308594,36810.312500,37286.500000,37286.500000,22343528627
2022-03-22,37282.964844,39245.640625,37218.054688,38404.867188,38404.867188,29017210104
2022-03-23,38409.917969,38973.812500,37972.765625,38973.312500,38973.312500,22936192446
2022-03-24,38967.585938,40167.312500,38893.710938,39933.277344,39933.277344,28198864381
2022-03-25,39936.558594,40864.757813,39679.015625,40377.300781,40377.300781,27836474347
2022-03-26,40378.328125,40726.488281,40211.183594,40512.398438,40512.398438,15431254426
2022-03-27,40516.519531,42638.914063,40454.558594,42635.585938,42635.585938,25643813077
2022-03-28,42636.820313,43792.058594,42521.003906,42877.152344,42877.152344,33082380179
2022-03-29,42852.074219,43253.531250,42852.074219,42796.050781,42796.050781,28308216398
2022-03-30,42788.085938,42735.042969,42095.570313,42166.078125,42166.078125,26281869339
2022-03-31,42165.613281,42784.675781,40993.917969,41124.796875,41124.796875,30097132907
2022-04-01,41138.781250,42231.378906,40130.226563,41889.515625,41889.515625,34541009344
2022-04-02,41893.003906,42565.296875,41450.890625,41529.148438,41529.148438,26560971008
2022-04-03,41520.257813,42842.351563,41316.523438,42054.785156,42054.785156,23007857472
2022-04-04,42047.277344,42636.039063,41247.238281,42480.390625,42480.390625,29612277017
2022-04-05,42482.058594,42981.433594,41761.855469,41772.113281,41772.113281,27178655482
2022-04-06,41761.441406,41761.441406,39635.375000,39647.105469,39647.105469,36147931482
2022-04-07,39647.804688,40176.882813,39314.246094,40040.984375,40040.984375,24024282149
2022-04-08,40042.171875,40374.312500,38783.863281,38879.828125,38879.828125,25022739973
2022-04-09,38874.695313,39338.757813,38783.832031,39334.453125,39334.453125,14757288893
2022-04-10,39333.492188,39705.656250,38596.351563,38778.593750,38778.593750,16220173023
2022-04-11,38772.500000,38944.714844,36173.996094,36335.328125,36335.328125,31212598648
2022-04-12,36346.187500,37277.359375,36224.382813,37065.078125,37065.078125,28626539424
2022-04-13,37061.738281,38045.632813,36706.253906,37784.144531,37784.144531,25415782493
2022-04-14,37778.167969,37997.492188,36639.171875,36902.015625,36902.015625,22492983503
2022-04-15,36905.605469,37585.000000,36859.914063,37508.183594,37508.183594,20123068184
2022-04-16,37507.121094,37582.375000,37068.816406,37388.886719,37388.886719,15569098908
2022-04-17,37382.683594,37524.148438,36640.214844,36729.046875,36729.046875,17651670409
2022-04-18,36732.976563,38018.949219,35852.292969,37869.949219,37869.949219,31264556133
2022-04-19,37871.765625,38643.460938,37656.925781,38444.496094,38444.496094,23438663863
2022-04-20,38443.562500,38901.406250,37783.539063,38133.769531,38133.769531,25640595290
2022-04-21,38131.132813,39409.847656,36981.597656,37405.054688,37405.054688,32647596186
2022-04-22,37403.667969,37592.527344,36452.234375,36841.980469,36841.980469,25968766219
2022-04-23,36840.500000,37023.257813,36482.167969,36606.882813,36606.882813,14961043084
2022-04-24,36599.136719,36830.585938,36264.542969,36513.359375,36513.359375,16619008460
2022-04-25,36516.425781,37814.761719,35703.957031,37765.523438,37765.523438,33086569081
2022-04-26,37756.296875,38091.425781,35609.539063,35814.597656,35814.597656,32480596939
2022-04-27,35817.265625,37346.585938,35713.902344,37180.769531,37180.769531,29354356982
2022-04-28,37181.058594,38350.785156,37042.054688,37866.671875,37866.671875,32278022256
2022-04-29,37861.710938,37881.097656,36255.777344,36618.867188,36618.867188,29290482147
2022-04-30,36615.109375,36771.933594,35754.011719,35770.070313,35770.070313,22663507357
2022-05-01,35768.542969,36635.972656,35647.636719,36515.671875,36515.671875,25631586954
2022-05-02,36518.609375,37167.527344,36357.863281,36660.191406,36660.191406,31325499196
2022-05-03,36659.035156,36719.820313,35711.640625,35865.914063,35865.914063,25962754911
2022-05-04,35863.593750,37683.828125,35831.230469,37377.128906,37377.128906,34605300951
2022-05-05,37374.656250,37479.437500,34032.960938,34702.277344,34702.277344,40898957356
2022-05-06,34700.414063,34757.800781,33570.816406,34167.515625,34167.515625,35830963371
2022-05-07,34169.015625,34251.890625,33124.601563,33656.562500,33656.562500,23108837311
2022-05-08,33657.496094,33657.496094,32143.244141,32338.113281,32338.113281,34905258350
2022-05-09,32338.826172,32533.076172,28681.095703,28681.095703,28681.095703,59976492993
2022-05-10,28659.039063,30856.837891,28347.607422,29463.818359,29463.818359,56805175250
2022-05-11,29457.433594,30325.943359,26794.289063,27527.039063,27527.039063,66960636984
2022-05-12,27527.398438,28532.648438,25197.892578,27988.466797,27988.466797,64546279091
2022-05-13,27972.240234,29749.226563,27733.041016,28124.664063,28124.664063,41146329651
2022-05-14,28127.103516,28998.375000,27567.421875,28910.460938,28910.460938,27449249017
2022-05-15,28907.886719,30108.962891,28359.623047,30106.001953,30106.001953,24845773973
2022-05-16,30105.291016,30106.222656,28059.666016,28606.675781,28606.675781,31241928469
2022-05-17,28606.185547,29153.964844,28087.500000,28842.556641,28842.556641,27587090999
2022-05-18,28841.250000,28996.382813,27422.689453,27422.689453,27422.689453,29871799896
2022-05-19,27422.773438,28738.650391,27379.529297,28653.017578,28653.017578,31922561452
2022-05-20,28649.978516,28987.601563,27297.951172,27637.302734,27637.302734,29103029911
2022-05-21,27636.468750,28004.650391,27473.238281,27856.394531,27856.394531,16349928209
2022-05-22,27856.628906,28770.267578,27707.759766,28690.759766,28690.759766,20466652625
2022-05-23,28677.205078,28839.826172,27123.064453,27236.609375,27236.609375,29468544949
2022-05-24,27238.681641,27733.650391,26835.779297,27630.464844,27630.464844,24798918266
2022-05-25,27628.181641,28148.824219,27579.449219,27662.062500,27662.062500,25755724941
2022-05-26,27664.322266,27900.906250,26415.781250,27268.742188,27268.742188,34263227320
2022-05-27,27253.755859,27332.509766,26394.171875,26674.601563,26674.601563,34086381316
2022-05-28,26669.990234,26849.146484,26606.574219,26849.146484,26849.146484,33096432048
2022-05-29,27040.132813,27486.480469,26873.566406,27443.308594,27443.308594,16863303101
2022-05-30,27440.892578,29631.015625,27310.224609,29448.531250,29448.531250,36457951191
2022-05-31,29446.187500,30046.552734,29248.611328,29616.634766,29616.634766,31243056728
2022-06-01,29616.861328,29788.951172,27699.986328,27979.697266,27979.697266,38624270013
2022-06-02,27975.763672,28473.605469,27821.353516,28337.810547,28337.810547,27050621073
2022-06-03,28338.107422,28471.873047,27401.083984,27708.939453,27708.939453,24417152700
2022-06-04,27710.570313,27922.912109,27518.285156,27831.812500,27831.812500,15475672800
2022-06-05,27833.867188,28097.535156,27590.683594,27881.742188,27881.742188,16095168744
2022-06-06,27885.119141,29626.507813,27865.507813,29346.384766,29346.384766,29885839078
2022-06-07,29347.384766,29415.992188,27457.542969,29123.798828,29123.798828,38112258051
2022-06-08,29120.060547,29219.076172,28037.962891,28192.894531,28192.894531,28218744385
2022-06-09,28193.755859,28560.138672,28284.824219,28356.046875,28356.046875,20427057156
2022-06-10,28354.476563,28450.841797,27545.003906,27648.169922,27648.169922,28393158151
2022-06-11,27648.988281,27950.578125,26840.496094,26958.935547,26958.935547,25899776264
2022-06-12,26971.011719,27093.796875,25513.984375,25513.984375,25513.984375,32569266905
2022-06-13,25490.082031,25545.843750,21262.470703,21592.951172,21592.951172,65491720208
2022-06-14,21593.527344,22084.058594,20144.820313,21274.751953,21274.751953,48776681576
2022-06-15,21265.111328,21666.794922,19254.548828,21586.835938,21586.835938,52513395637
2022-06-16,21590.150391,21868.658203,19215.791016,19324.800781,19324.800781,29566992964
2022-06-17,19328.658203,20222.208984,19288.179688,19498.513672,19498.513672,25842871784
2022-06-18,19500.363281,19750.498047,16871.785156,18118.945313,18118.945313,40024238817
2022-06-19,18112.523438,19728.083984,17213.371094,19593.433594,19593.433594,33680034304
2022-06-20,19593.527344,19867.447266,18762.990234,19581.447266,19581.447266,29295317918
2022-06-21,19576.462891,20469.611328,19389.306641,19665.748047,19665.748047,27508665511
2022-06-22,19674.119141,19716.912109,18783.962891,18918.742188,18918.742188,27047499341
2022-06-23,18918.343750,20078.339844,18883.224609,20044.783203,20044.783203,24895086063
2022-06-24,20043.615234,20341.917969,19733.669922,20113.363281,20113.363281,23643233429
2022-06-25,20115.214844,20387.386719,19860.359375,20369.789063,20369.789063,17404838729
2022-06-26,20364.251953,20636.353516,19896.689453,19901.283203,19901.283203,17061815516
2022-06-27,19902.175781,20292.884766,19475.283203,19598.343750,19598.343750,19815936954
2022-06-28,19594.626953,19982.814453,19223.582031,19272.830078,19272.830078,20319022534
2022-06-29,19273.337891,19340.898438,18932.667969,19245.863281,19245.863281,22547368054
2022-06-30,19249.968750,19290.115234,17866.332031,18881.335938,18881.335938,25067851481
2022-07-01,18915.447266,19707.171875,18245.089844,18476.548828,18476.548828,29501651034
2022-07-02,18481.792969,18574.716797,18244.230469,18450.552734,18450.552734,17355695111
2022-07-03,18450.398438,18762.560547,18186.574219,18496.458984,18496.458984,15710783136
2022-07-04,18496.687500,19415.781250,18274.808594,19391.966797,19391.966797,20698784642
2022-07-05,19386.304688,20098.140625,18851.300781,19685.341797,19685.341797,26047631600
2022-07-06,19689.734375,20225.490234,19312.757813,20175.707031,20175.707031,24152964859
2022-07-07,20175.283203,21416.761719,19885.148438,21278.945313,21278.945313,25387089351
2022-07-08,21278.519531,21904.480469,20942.013672,21332.742188,21332.742188,48985070722
2022-07-09,21318.714844,21476.087891,21052.808594,21196.376953,21196.376953,29097746702
2022-07-10,21195.273438,21195.273438,20347.154297,20517.044922,20517.044922,28216532104
2022-07-11,20513.015625,20513.015625,19834.201172,19879.431641,19879.431641,24040051438
2022-07-12,19879.349609,20018.130859,19244.058594,19265.537109,19265.537109,25732247343
2022-07-13,19267.589844,20127.437500,18968.603516,20142.341797,20142.341797,32928433961
2022-07-14,20141.736328,20739.707031,19781.679688,20515.224609,20515.224609,31075892235
2022-07-15,20518.453125,20966.388672,20357.714844,20669.638672,20669.638672,25698330756
2022-07-16,20667.431641,21342.289063,20354.748047,21020.792969,21020.792969,24108530424
2022-07-17,21025.480469,21427.835938,20576.527344,20577.681641,20577.681641,22705287763
2022-07-18,20580.222656,22271.199219,20580.222656,22160.568359,22160.568359,39396484620
2022-07-19,22142.988281,23139.166016,21324.611328,22862.421875,22862.421875,47666425150
2022-07-20,22866.095703,23725.611328,22458.470703,22818.695313,22818.695313,42169251336
2022-07-21,22820.138672,22961.906250,22032.906250,22665.824219,22665.824219,32906835618
2022-07-22,22664.966797,23141.558594,22134.257813,22243.416016,22243.416016,30769244151
2022-07-23,22235.585938,22500.203125,21544.017578,21996.937500,21996.937500,23520800525
2022-07-24,21996.968750,22490.054688,21841.609375,22166.929688,22166.929688,23104554215
2022-07-25,22164.958984,22215.074219,20894.015625,20894.072266,20894.072266,34795798682
2022-07-26,20893.505859,20893.505859,20541.041016,20970.222656,20970.222656,28261426744
2022-07-27,20974.580078,22515.351563,20771.896484,22469.162109,22469.162109,31119933295
2022-07-28,22472.193359,23648.152344,22385.816406,23394.453125,23394.453125,39454422891
2022-07-29,23395.753906,23731.828125,23115.078125,23277.884766,23277.884766,35093136683
2022-07-30,23270.242188,24028.837891,23058.718750,23132.742188,23132.742188,27525354526
2022-07-31,23128.697266,23587.878906,22783.910156,22855.736328,22855.736328,23067963939
2022-08-01,22855.562500,22842.218750,22334.984375,22720.060547,22720.060547,25190419169
2022-08-02,22714.441406,22972.824219,22182.369141,22626.390625,22626.390625,27954696457
2022-08-03,22629.527344,23139.238281,22382.734375,22494.580078,22494.580078,25883226996
2022-08-04,22496.259766,22800.652344,21947.751953,22084.509766,22084.509766,24513676701
2022-08-05,22080.486328,22891.902344,22081.130859,22861.046875,22861.046875,28350151755
2022-08-06,22863.117188,22897.609375,22539.021484,22539.021484,22539.021484,15684419685
2022-08-07,22541.207031,22955.015625,22473.525391,22783.662109,22783.662109,15617948551
2022-08-08,22787.236328,23732.878906,22792.974609,23347.226563,23347.226563,28020750644
2022-08-09,23349.183594,23441.267578,22445.599609,22691.765625,22691.765625,23075182547
2022-08-10,22690.375000,23377.703125,22313.289063,23252.611328,23252.611328,31884390941
2022-08-11,23253.292969,23987.421875,23155.046875,23212.164063,23212.164063,35971940218
2022-08-12,23211.845703,23788.019531,22995.406250,23778.521484,23778.521484,26568263606
2022-08-13,23777.906250,24224.056641,23723.267578,23799.226563,23799.226563,22399261009
2022-08-14,23804.087891,24335.980469,23586.990234,23717.820313,23717.820313,22425396656
2022-08-15,23716.826172,24529.923828,23463.201172,23753.242188,23753.242188,34565108255
2022-08-16,23742.580078,23855.394531,23320.537109,23484.271484,23484.271484,27290004820
2022-08-17,23482.330078,24013.031250,22837.875000,22928.550781,22928.550781,30391556937
2022-08-18,22933.503906,23180.542969,22957.160156,23007.748047,23007.748047,23537897975
2022-08-19,23008.316406,23008.316406,20793.990234,20802.666016,20802.666016,40364302288
2022-08-20,20797.970703,21274.220703,20779.853516,21088.042969,21088.042969,27493953357
